"No.","Time","Source","Destination","Protocol","Length","Info"
"167","0.728115751","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"168","0.728130913","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=11089 Win=52480 Len=0 TSval=4266361737 TSecr=1405833432"
"169","0.728115883","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"170","0.728135363","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=12537 Win=55296 Len=0 TSval=4266361737 TSecr=1405833432"
"171","0.728116007","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"172","0.728139246","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=13985 Win=58240 Len=0 TSval=4266361737 TSecr=1405833432"
"173","0.728116142","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"174","0.728143319","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=15433 Win=61056 Len=0 TSval=4266361737 TSecr=1405833432"
"175","0.728116282","172.17.0.2","172.17.0.1","TCP","1018","[TCP segment of a reassembled PDU]"
"176","0.728147536","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=16385 Win=64000 Len=0 TSval=4266361737 TSecr=1405833432"
"177","0.728271979","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"178","0.728277255","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=17833 Win=66944 Len=0 TSval=4266361737 TSecr=1405833432"
"179","0.728272191","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"180","0.728286297","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=19281 Win=69760 Len=0 TSval=4266361737 TSecr=1405833432"
"181","0.728272325","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"182","0.728290802","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=20729 Win=72704 Len=0 TSval=4266361737 TSecr=1405833432"
"183","0.728272457","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"184","0.728294725","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=22177 Win=75648 Len=0 TSval=4266361737 TSecr=1405833432"
"185","0.728272589","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"186","0.728298872","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=23625 Win=78464 Len=0 TSval=4266361737 TSecr=1405833432"
"187","0.728272731","172.17.0.2","172.17.0.1","TCP","1018","[TCP segment of a reassembled PDU]"
"188","0.728302668","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=24577 Win=81408 Len=0 TSval=4266361737 TSecr=1405833432"
"189","0.728418835","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"190","0.728423920","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=26025 Win=84224 Len=0 TSval=4266361737 TSecr=1405833432"
"191","0.728419046","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"192","0.728429559","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=27473 Win=87168 Len=0 TSval=4266361737 TSecr=1405833432"
"193","0.728419207","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"194","0.728433531","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=28921 Win=90112 Len=0 TSval=4266361737 TSecr=1405833432"
"195","0.728419342","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"196","0.728419475","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"197","0.728419624","172.17.0.2","172.17.0.1","TCP","1018","[TCP segment of a reassembled PDU]"
"198","0.728438864","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=30369 Win=92928 Len=0 TSval=4266361737 TSecr=1405833432"
"199","0.728443771","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=31817 Win=95872 Len=0 TSval=4266361737 TSecr=1405833432"
"200","0.728447831","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=32769 Win=98816 Len=0 TSval=4266361737 TSecr=1405833432"
"201","0.728562252","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"202","0.728567171","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=34217 Win=101632 Len=0 TSval=4266361737 TSecr=1405833432"
"203","0.728562421","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"204","0.728573147","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=35665 Win=104576 Len=0 TSval=4266361737 TSecr=1405833432"
"205","0.728562557","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"206","0.728577310","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=37113 Win=107392 Len=0 TSval=4266361737 TSecr=1405833432"
"207","0.728562696","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"208","0.728562831","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"209","0.728562981","172.17.0.2","172.17.0.1","TCP","1018","[TCP segment of a reassembled PDU]"
"210","0.728585267","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=38561 Win=110336 Len=0 TSval=4266361737 TSecr=1405833432"
"211","0.728595533","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=40009 Win=113280 Len=0 TSval=4266361737 TSecr=1405833432"
"212","0.728600326","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=40961 Win=116096 Len=0 TSval=4266361737 TSecr=1405833432"
"213","0.728699304","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"214","0.728704192","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=42409 Win=119040 Len=0 TSval=4266361737 TSecr=1405833432"
"215","0.728699471","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"216","0.728709746","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=43857 Win=121984 Len=0 TSval=4266361737 TSecr=1405833432"
"217","0.728699619","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"218","0.728699764","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"219","0.728699890","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"220","0.728700039","172.17.0.2","172.17.0.1","TCP","1018","[TCP segment of a reassembled PDU]"
"221","0.728717124","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=45305 Win=124800 Len=0 TSval=4266361737 TSecr=1405833432"
"222","0.728722350","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=46753 Win=127744 Len=0 TSval=4266361737 TSecr=1405833432"
"223","0.728726332","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=48201 Win=130560 Len=0 TSval=4266361737 TSecr=1405833432"
"224","0.728730014","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=49153 Win=133504 Len=0 TSval=4266361737 TSecr=1405833432"
"225","0.728826436","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"226","0.728831556","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=50601 Win=136448 Len=0 TSval=4266361737 TSecr=1405833432"
"227","0.728826634","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"228","0.728838111","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=52049 Win=139264 Len=0 TSval=4266361737 TSecr=1405833432"
"229","0.728826788","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"230","0.728842663","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=53497 Win=142208 Len=0 TSval=4266361737 TSecr=1405833432"
"231","0.728826921","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"232","0.728847115","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=54945 Win=145152 Len=0 TSval=4266361737 TSecr=1405833432"
"233","0.728827045","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"234","0.728827187","172.17.0.2","172.17.0.1","TCP","1018","[TCP segment of a reassembled PDU]"
"235","0.728852334","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=56393 Win=147968 Len=0 TSval=4266361737 TSecr=1405833432"
"236","0.728856079","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=57345 Win=150912 Len=0 TSval=4266361737 TSecr=1405833432"
"237","0.728963981","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"238","0.728968938","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=58793 Win=153728 Len=0 TSval=4266361737 TSecr=1405833432"
"239","0.728964164","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"240","0.728974401","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=60241 Win=156672 Len=0 TSval=4266361737 TSecr=1405833432"
"241","0.728964320","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"242","0.728978434","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=61689 Win=159616 Len=0 TSval=4266361737 TSecr=1405833432"
"243","0.728964477","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"244","0.728964612","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"245","0.728983425","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=63137 Win=162432 Len=0 TSval=4266361737 TSecr=1405833432"
"246","0.728964760","172.17.0.2","172.17.0.1","TCP","1018","[TCP segment of a reassembled PDU]"
"247","0.728986989","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=64585 Win=165376 Len=0 TSval=4266361737 TSecr=1405833432"
"248","0.728989445","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=65537 Win=168320 Len=0 TSval=4266361737 TSecr=1405833432"
"249","0.729097384","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"250","0.729103688","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=66985 Win=171136 Len=0 TSval=4266361737 TSecr=1405833432"
"251","0.729097581","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"252","0.729110590","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=68433 Win=174080 Len=0 TSval=4266361737 TSecr=1405833432"
"253","0.729097686","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"254","0.729114634","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=69881 Win=176896 Len=0 TSval=4266361737 TSecr=1405833432"
"255","0.729097806","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"256","0.729097925","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"257","0.729098060","172.17.0.2","172.17.0.1","TCP","1018","[TCP segment of a reassembled PDU]"
"258","0.729119417","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=71329 Win=179840 Len=0 TSval=4266361737 TSecr=1405833432"
"259","0.729123254","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=72777 Win=182784 Len=0 TSval=4266361737 TSecr=1405833432"
"260","0.729125705","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=73729 Win=183680 Len=0 TSval=4266361737 TSecr=1405833432"
"261","0.729232613","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"262","0.729239114","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=75177 Win=184832 Len=0 TSval=4266361737 TSecr=1405833432"
"263","0.729232814","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"264","0.729246161","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=76625 Win=184448 Len=0 TSval=4266361737 TSecr=1405833432"
"265","0.729232927","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"266","0.729250399","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=78073 Win=184832 Len=0 TSval=4266361737 TSecr=1405833432"
"267","0.729233038","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"268","0.729254335","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=79521 Win=184832 Len=0 TSval=4266361737 TSecr=1405833432"
"269","0.729233154","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"270","0.729258393","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=80969 Win=184832 Len=0 TSval=4266361737 TSecr=1405833432"
"271","0.729233295","172.17.0.2","172.17.0.1","TCP","1018","[TCP segment of a reassembled PDU]"
"272","0.729262411","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=81921 Win=184832 Len=0 TSval=4266361737 TSecr=1405833432"
"273","0.729315610","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"274","0.729321151","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=83369 Win=184832 Len=0 TSval=4266361737 TSecr=1405833432"
"275","0.729315832","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"276","0.729327375","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=84817 Win=184448 Len=0 TSval=4266361737 TSecr=1405833432"
"277","0.729315957","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"278","0.729331261","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=86265 Win=184832 Len=0 TSval=4266361737 TSecr=1405833432"
"279","0.729316090","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"280","0.729335130","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=87713 Win=184832 Len=0 TSval=4266361737 TSecr=1405833432"
"281","0.729316212","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"282","0.729316354","172.17.0.2","172.17.0.1","TCP","1018","[TCP segment of a reassembled PDU]"
"283","0.729341174","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=90113 Win=184832 Len=0 TSval=4266361737 TSecr=1405833432"
"284","0.729366799","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"285","0.729366967","172.17.0.2","172.17.0.1","TCP","653","[TCP segment of a reassembled PDU]"
"286","0.729375193","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=92148 Win=184832 Len=0 TSval=4266361737 TSecr=1405833432"
"287","0.729520447","172.17.0.2","172.17.0.1","HTTP","71","HTTP/1.1 200   (application/n-triples)"
"288","0.729537721","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1541 Ack=92153 Win=184832 Len=0 TSval=4266361737 TSecr=1405833432"
"289","0.855604769","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [FIN, ACK] Seq=1541 Ack=92153 Win=184832 Len=0 TSval=4266361769 TSecr=1405833432"
"290","0.855778524","172.17.0.2","172.17.0.1","TCP","66","3030  >  40138 [FIN, ACK] Seq=92153 Ack=1542 Win=31872 Len=0 TSval=1405833464 TSecr=4266361769"
"291","0.855801103","172.17.0.1","172.17.0.2","TCP","66","40138  >  3030 [ACK] Seq=1542 Ack=92154 Win=184832 Len=0 TSval=4266361769 TSecr=1405833464"
"292","0.872338674","172.17.0.1","172.17.0.2","TCP","74","40142  >  3030 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=4266361773 TSecr=0 WS=128"
"293","0.872361119","172.17.0.2","172.17.0.1","TCP","74","3030  >  40142 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=1405833468 TSecr=4266361773 WS=128"
"294","0.872375092","172.17.0.1","172.17.0.2","TCP","66","40142  >  3030 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=4266361773 TSecr=1405833468"
"295","0.872761062","172.17.0.1","172.17.0.2","TCP","1514","[TCP segment of a reassembled PDU]"
"296","0.872764415","172.17.0.1","172.17.0.2","HTTP","158","GET /fuseki/annotations?query=CONSTRUCT+%7B%0A%3Fs+%3Chttp%3A%2F%2Fwww.w3.org%2Fns%2Foa%23hasTarget%3E+%3Fanno+.%0A%3Fs+%3Chttp%3A%2F%2Fwww.w3.org%2Fns%2Foa%23hasBody%3E+%3Fbody+.%0A%3Fbody+%3Chttp%3A%2F%2Fwww.w3.org%2F2011%2Fcontent%23chars%3E+%3Fchars+.%0A%3Fanno+%3Chttp%3A%2F%2Fpurl.org%2Fdc%2Fterms%2FisPartOf%3E+%3Fmanifest+.%0A%3Fanno+%3Chttp%3A%2F%2Fwww.w3.org%2Fns%2Foa%23hasSource%3E+%3Fsource+.%0A%3Fanno+%3Chttp%3A%2F%2Fwww.w3.org%2Fns%2Foa%23hasSelector%3E+%3Fselector+.%0A%3Fselector+%3Chttp%3A%2F%2Fwww.w3.org%2Fns%2Foa%23default%3E+%3Fdefault+.%0A%3Fdefault+%3Chttp%3A%2F%2Fwww.w3.org%2F1999%2F02%2F22-rdf-syntax-ns%23value%3E+%3Ffragment+.%0A%7D+WHERE+%7B%0A%3Fs+%3Chttp%3A%2F%2Fwww.w3.org%2Fns%2Foa%23hasTarget%3E+%3Fanno+.%0A%3Fs+%3Chttp%3A%2F%2Fwww.w3.org%2Fns%2Foa%23hasBody%3E+%3Fbody+.%0A%3Fbody+%3Chttp%3A%2F%2Fwww.w3.org%2F2011%2Fcontent%23chars%3E+%3Fchars+.%0A%3Fanno+%3Chttp%3A%2F%2Fpurl.org%2Fdc%2Fterms%2FisPartOf%3E+%3Fmanifest+.%0A%3Fanno+%3Chttp%3A%2F%2Fwww.w3.org%2Fns%2Foa%23hasSource%3E+%3Fsource+.%0AFILTER%28regex%28str%28%3Fsource%29%2C+%22iiif.ub.uni-leipzig.de%22+%29%29+.%0A%3Fanno+%3Chttp%3A%2F%2Fwww.w3.org%2Fns%2Foa%23hasSelector%3E+%3Fselector+.%0A%3Fselector+%3Chttp%3A%2F%2Fwww.w3.org%2Fns%2Foa%23default%3E+%3Fdefault+.%0A%3Fdefault+%3Chttp%3A%2F%2Fwww.w3.org%2F1999%2F02%2F22-rdf-syntax-ns%23value%3E+%3Ffragment+.%0A%7D%0A HTTP/1.1 "
"297","0.872772034","172.17.0.2","172.17.0.1","TCP","66","3030  >  40142 [ACK] Seq=1 Ack=1449 Win=31872 Len=0 TSval=1405833468 TSecr=4266361773"
"298","0.872774842","172.17.0.2","172.17.0.1","TCP","66","3030  >  40142 [ACK] Seq=1 Ack=1541 Win=31872 Len=0 TSval=1405833468 TSecr=4266361773"
"299","0.878940701","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"300","0.878977027","172.17.0.1","172.17.0.2","TCP","66","40142  >  3030 [ACK] Seq=1541 Ack=1449 Win=32128 Len=0 TSval=4266361775 TSecr=1405833470"
"301","0.878941474","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"302","0.878995408","172.17.0.1","172.17.0.2","TCP","66","40142  >  3030 [ACK] Seq=1541 Ack=2897 Win=35072 Len=0 TSval=4266361775 TSecr=1405833470"
"303","0.878941643","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"304","0.878999852","172.17.0.1","172.17.0.2","TCP","66","40142  >  3030 [ACK] Seq=1541 Ack=4345 Win=37888 Len=0 TSval=4266361775 TSecr=1405833470"
"305","0.878941762","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"306","0.879003711","172.17.0.1","172.17.0.2","TCP","66","40142  >  3030 [ACK] Seq=1541 Ack=5793 Win=40832 Len=0 TSval=4266361775 TSecr=1405833470"
"307","0.878941911","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"308","0.879007951","172.17.0.1","172.17.0.2","TCP","66","40142  >  3030 [ACK] Seq=1541 Ack=7241 Win=43776 Len=0 TSval=4266361775 TSecr=1405833470"
"309","0.879016581","172.17.0.2","172.17.0.1","TCP","1018","[TCP segment of a reassembled PDU]"
"310","0.879019911","172.17.0.1","172.17.0.2","TCP","66","40142  >  3030 [ACK] Seq=1541 Ack=8193 Win=46592 Len=0 TSval=4266361775 TSecr=1405833470"
"311","0.879431262","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"312","0.879440852","172.17.0.1","172.17.0.2","TCP","66","40142  >  3030 [ACK] Seq=1541 Ack=9641 Win=49536 Len=0 TSval=4266361775 TSecr=1405833470"
"313","0.879431474","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"314","0.879448765","172.17.0.1","172.17.0.2","TCP","66","40142  >  3030 [ACK] Seq=1541 Ack=11089 Win=52480 Len=0 TSval=4266361775 TSecr=1405833470"
"315","0.879431590","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"316","0.879452714","172.17.0.1","172.17.0.2","TCP","66","40142  >  3030 [ACK] Seq=1541 Ack=12537 Win=55296 Len=0 TSval=4266361775 TSecr=1405833470"
"317","0.879431704","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"318","0.879456397","172.17.0.1","172.17.0.2","TCP","66","40142  >  3030 [ACK] Seq=1541 Ack=13985 Win=58240 Len=0 TSval=4266361775 TSecr=1405833470"
"319","0.879431815","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"320","0.879459830","172.17.0.1","172.17.0.2","TCP","66","40142  >  3030 [ACK] Seq=1541 Ack=15433 Win=61056 Len=0 TSval=4266361775 TSecr=1405833470"
"321","0.879431946","172.17.0.2","172.17.0.1","TCP","1018","[TCP segment of a reassembled PDU]"
"322","0.879463324","172.17.0.1","172.17.0.2","TCP","66","40142  >  3030 [ACK] Seq=1541 Ack=16385 Win=64000 Len=0 TSval=4266361775 TSecr=1405833470"
"323","0.879626854","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"324","0.879632990","172.17.0.1","172.17.0.2","TCP","66","40142  >  3030 [ACK] Seq=1541 Ack=17833 Win=66944 Len=0 TSval=4266361775 TSecr=1405833470"
"325","0.879627069","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"326","0.879638524","172.17.0.1","172.17.0.2","TCP","66","40142  >  3030 [ACK] Seq=1541 Ack=19281 Win=69760 Len=0 TSval=4266361775 TSecr=1405833470"
"327","0.879627199","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"328","0.879642301","172.17.0.1","172.17.0.2","TCP","66","40142  >  3030 [ACK] Seq=1541 Ack=20729 Win=72704 Len=0 TSval=4266361775 TSecr=1405833470"
"329","0.879627345","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"330","0.879645677","172.17.0.1","172.17.0.2","TCP","66","40142  >  3030 [ACK] Seq=1541 Ack=22177 Win=75648 Len=0 TSval=4266361775 TSecr=1405833470"
"331","0.879627467","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"332","0.879649133","172.17.0.1","172.17.0.2","TCP","66","40142  >  3030 [ACK] Seq=1541 Ack=23625 Win=78464 Len=0 TSval=4266361775 TSecr=1405833470"
